case_id,activity,timestamp,resource,department,region,role,lifecycle
EMP-0117,Buddy Assignment,2025-10-30 8:00,Mgr_Alex,Management,APAC,Marketing Specialist,complete
EMP-0117,System Access Granted,2025-10-30 15:07,Security_Eva,IT Security,APAC,Marketing Specialist,complete
EMP-0117,First Week Check-in,2025-11-04 15:53,HR_Sarah,Human Resources,APAC,Marketing Specialist,complete
EMP-0117,30-Day Review,2025-11-24 8:00,HR_Priya,Management,APAC,Marketing Specialist,complete
EMP-0117,Onboarding Complete,2025-11-25 11:41,HR_Priya,Human Resources,APAC,Marketing Specialist,complete
EMP-0118,Offer Accepted,2025-09-09 14:00,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0118,Background Check Initiated,2025-09-09 16:38,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0118,Background Check Completed,2025-09-15 16:57,Vendor_BGCheck,External Vendor,Americas,Customer Support Lead,complete
EMP-0118,IT Account Creation,2025-09-16 8:16,IT_John,IT Department,Americas,Customer Support Lead,complete
EMP-0118,Equipment Provisioning,2025-09-17 8:07,IT_John,IT Department,Americas,Customer Support Lead,complete
EMP-0118,Compliance Training Assigned,2025-09-17 12:29,L&D_Raj,Learning & Development,Americas,Customer Support Lead,complete
EMP-0118,Compliance Training Completed,2025-09-18 14:56,L&D_Raj,Learning & Development,Americas,Customer Support Lead,complete
EMP-0118,Team Introduction Meeting,2025-09-19 8:26,Mgr_Chen,Management,Americas,Customer Support Lead,complete
EMP-0118,Buddy Assignment,2025-09-20 9:08,Mgr_Dana,Management,Americas,Customer Support Lead,complete
EMP-0118,System Access Granted,2025-09-22 11:49,IT_John,IT Security,Americas,Customer Support Lead,complete
EMP-0118,First Week Check-in,2025-09-26 10:41,Mgr_Alex,Human Resources,Americas,Customer Support Lead,complete
EMP-0118,30-Day Review,2025-10-20 12:27,Mgr_Dana,Management,Americas,Customer Support Lead,complete
EMP-0118,Onboarding Complete,2025-10-22 9:14,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0119,Offer Accepted,2025-09-01 9:00,HR_Priya,Human Resources,Americas,Marketing Specialist,complete
EMP-0119,Background Check Initiated,2025-09-01 14:26,HR_Priya,Human Resources,Americas,Marketing Specialist,complete
EMP-0119,Background Check Completed,2025-09-05 14:20,Vendor_BGCheck,External Vendor,Americas,Marketing Specialist,complete
EMP-0119,IT Account Creation,2025-09-06 9:02,IT_Aisha,IT Department,Americas,Marketing Specialist,complete
EMP-0119,Equipment Provisioning,2025-09-08 15:59,IT_Aisha,IT Department,Americas,Marketing Specialist,complete
EMP-0119,Compliance Training Assigned,2025-09-09 9:12,L&D_Raj,Learning & Development,Americas,Marketing Specialist,complete
EMP-0119,Compliance Training Completed,2025-09-11 8:15,L&D_Nina,Learning & Development,Americas,Marketing Specialist,complete
EMP-0119,Team Introduction Meeting,2025-09-12 8:20,Mgr_Alex,Management,Americas,Marketing Specialist,complete
EMP-0119,Buddy Assignment,2025-09-13 9:22,Mgr_Beth,Management,Americas,Marketing Specialist,complete
EMP-0119,System Access Granted,2025-09-15 14:28,IT_John,IT Security,Americas,Marketing Specialist,complete
EMP-0119,First Week Check-in,2025-09-22 8:15,Mgr_Beth,Human Resources,Americas,Marketing Specialist,complete
EMP-0119,30-Day Review,2025-10-17 16:10,Mgr_Chen,Management,Americas,Marketing Specialist,complete
EMP-0119,Onboarding Complete,2025-10-20 11:01,HR_Priya,Human Resources,Americas,Marketing Specialist,complete
EMP-0120,Offer Accepted,2025-07-25 15:00,HR_Mike,Human Resources,Americas,Software Engineer,complete
EMP-0120,Background Check Initiated,2025-07-26 9:01,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0120,Background Check Completed,2025-07-29 10:23,Vendor_Sterling,External Vendor,Americas,Software Engineer,complete
EMP-0120,IT Account Creation,2025-07-30 9:28,IT_Carlos,IT Department,Americas,Software Engineer,complete
EMP-0120,Equipment Provisioning,2025-08-01 8:18,Logistics_Tom,IT Department,Americas,Software Engineer,complete
EMP-0120,Compliance Training Assigned,2025-08-01 13:19,HR_Sarah,Learning & Development,Americas,Software Engineer,complete
EMP-0120,Compliance Training Completed,2025-08-05 9:05,L&D_Raj,Learning & Development,Americas,Software Engineer,complete
EMP-0120,Team Introduction Meeting,2025-08-06 17:39,Mgr_Alex,Management,Americas,Software Engineer,complete
EMP-0120,Buddy Assignment,2025-08-07 8:30,Mgr_Beth,Management,Americas,Software Engineer,complete
EMP-0120,System Access Granted,2025-08-07 10:49,IT_Aisha,IT Security,Americas,Software Engineer,complete
EMP-0120,First Week Check-in,2025-08-11 9:45,Mgr_Beth,Human Resources,Americas,Software Engineer,complete
EMP-0120,30-Day Review,2025-08-28 11:21,Mgr_Alex,Management,Americas,Software Engineer,complete
EMP-0120,Onboarding Complete,2025-09-01 8:09,HR_Sarah,Human Resources,Americas,Software Engineer,complete
EMP-0121,Offer Accepted,2025-11-24 16:00,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0121,Background Check Initiated,2025-11-24 17:47,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0121,Background Check Completed,2025-12-01 8:24,Vendor_BGCheck,External Vendor,APAC,UX Designer,complete
EMP-0121,IT Account Creation,2025-12-01 15:17,IT_Carlos,IT Department,APAC,UX Designer,complete
EMP-0121,Equipment Provisioning,2025-12-03 9:23,IT_John,IT Department,APAC,UX Designer,complete
EMP-0121,Compliance Training Assigned,2025-12-03 15:01,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0121,Compliance Training Completed,2025-12-08 8:23,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0121,Team Introduction Meeting,2025-12-09 8:01,Mgr_Alex,Management,APAC,UX Designer,complete
EMP-0121,Buddy Assignment,2025-12-09 15:21,Mgr_Dana,Management,APAC,UX Designer,complete
EMP-0121,System Access Granted,2025-12-10 9:07,IT_John,IT Security,APAC,UX Designer,complete
EMP-0121,First Week Check-in,2025-12-15 8:10,Mgr_Beth,Human Resources,APAC,UX Designer,complete
EMP-0121,30-Day Review,2026-01-08 13:19,Mgr_Chen,Management,APAC,UX Designer,complete
EMP-0121,Onboarding Complete,2026-01-09 17:14,HR_Sarah,Human Resources,APAC,UX Designer,complete
EMP-0122,Offer Accepted,2025-12-10 13:00,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0122,Background Check Initiated,2025-12-11 9:30,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0122,Background Check Completed,2025-12-15 8:13,Vendor_BGCheck,External Vendor,EMEA,Finance Associate,complete
EMP-0122,IT Account Creation,2025-12-16 9:21,IT_Carlos,IT Department,EMEA,Finance Associate,complete
EMP-0122,Equipment Provisioning,2025-12-17 11:31,Logistics_Tom,IT Department,EMEA,Finance Associate,complete
EMP-0122,Compliance Training Assigned,2025-12-17 12:56,L&D_Nina,Learning & Development,EMEA,Finance Associate,complete
EMP-0122,Compliance Training Completed,2025-12-20 9:02,L&D_Raj,Learning & Development,EMEA,Finance Associate,complete
EMP-0122,Team Introduction Meeting,2025-12-22 8:25,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0122,Buddy Assignment,2025-12-22 14:18,Mgr_Alex,Management,EMEA,Finance Associate,complete
EMP-0122,System Access Granted,2025-12-23 9:02,IT_Carlos,IT Security,EMEA,Finance Associate,complete
EMP-0122,First Week Check-in,2025-12-29 14:45,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0122,30-Day Review,2026-01-19 15:47,Mgr_Dana,Management,EMEA,Finance Associate,complete
EMP-0122,Onboarding Complete,2026-01-21 9:22,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0123,Offer Accepted,2025-08-11 9:00,HR_Sarah,Human Resources,Americas,UX Designer,complete
EMP-0123,Background Check Initiated,2025-08-11 16:24,HR_Sarah,Human Resources,Americas,UX Designer,complete
EMP-0123,Background Check Completed,2025-08-15 9:30,Vendor_Sterling,External Vendor,Americas,UX Designer,complete
EMP-0123,IT Account Creation,2025-08-18 8:14,IT_Aisha,IT Department,Americas,UX Designer,complete
EMP-0123,Equipment Provisioning,2025-08-19 15:01,IT_Aisha,IT Department,Americas,UX Designer,complete
EMP-0123,Compliance Training Assigned,2025-08-19 16:01,HR_Sarah,Learning & Development,Americas,UX Designer,complete
EMP-0123,Compliance Training Completed,2025-08-22 8:04,L&D_Nina,Learning & Development,Americas,UX Designer,complete
EMP-0123,Team Introduction Meeting,2025-08-25 11:07,Mgr_Beth,Management,Americas,UX Designer,complete
EMP-0123,Buddy Assignment,2025-08-26 8:13,Mgr_Dana,Management,Americas,UX Designer,complete
EMP-0123,System Access Granted,2025-08-26 13:34,Security_Eva,IT Security,Americas,UX Designer,complete
EMP-0123,First Week Check-in,2025-09-01 10:14,HR_Sarah,Human Resources,Americas,UX Designer,complete
EMP-0123,30-Day Review,2025-09-20 9:00,Mgr_Alex,Management,Americas,UX Designer,complete
EMP-0123,Onboarding Complete,2025-09-22 8:11,HR_Priya,Human Resources,Americas,UX Designer,complete
EMP-0124,Offer Accepted,2025-07-24 8:00,HR_Mike,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0124,Background Check Initiated,2025-07-24 10:17,HR_Mike,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0124,Background Check Completed,2025-07-29 9:12,Vendor_BGCheck,External Vendor,Americas,Supply Chain Analyst,complete
EMP-0124,IT Account Creation,2025-07-30 9:23,IT_Carlos,IT Department,Americas,Supply Chain Analyst,complete
EMP-0124,Equipment Provisioning,2025-08-01 8:28,IT_John,IT Department,Americas,Supply Chain Analyst,complete
EMP-0124,Compliance Training Assigned,2025-08-01 13:15,L&D_Raj,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0124,Compliance Training Completed,2025-08-05 9:16,L&D_Nina,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0124,Compliance Training Assigned,2025-08-05 14:10,L&D_Raj,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0124,Compliance Training Completed,2025-08-08 9:19,L&D_Raj,Learning & Development,Americas,Supply Chain Analyst,complete
EMP-0124,Team Introduction Meeting,2025-08-11 8:05,Mgr_Beth,Management,Americas,Supply Chain Analyst,complete
EMP-0124,Buddy Assignment,2025-08-11 15:33,Mgr_Chen,Management,Americas,Supply Chain Analyst,complete
EMP-0124,System Access Granted,2025-08-12 9:09,IT_Carlos,IT Security,Americas,Supply Chain Analyst,complete
EMP-0124,First Week Check-in,2025-08-18 14:19,Mgr_Beth,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0124,30-Day Review,2025-09-10 9:04,Mgr_Alex,Management,Americas,Supply Chain Analyst,complete
EMP-0124,Onboarding Complete,2025-09-11 8:06,HR_Sarah,Human Resources,Americas,Supply Chain Analyst,complete
EMP-0125,Offer Accepted,2025-10-20 9:00,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0125,Background Check Initiated,2025-10-20 13:50,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0125,Background Check Completed,2025-10-22 16:32,Vendor_BGCheck,External Vendor,EMEA,UX Designer,complete
EMP-0125,IT Account Creation,2025-10-23 9:23,IT_Carlos,IT Department,EMEA,UX Designer,complete
EMP-0125,Equipment Provisioning,2025-10-25 9:15,Logistics_Tom,IT Department,EMEA,UX Designer,complete
EMP-0125,Compliance Training Assigned,2025-10-27 12:30,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0125,Compliance Training Completed,2025-10-30 16:08,L&D_Nina,Learning & Development,EMEA,UX Designer,complete
EMP-0125,Team Introduction Meeting,2025-10-31 12:56,Mgr_Dana,Management,EMEA,UX Designer,complete
EMP-0125,Buddy Assignment,2025-11-01 9:03,Mgr_Beth,Management,EMEA,UX Designer,complete
EMP-0125,System Access Granted,2025-11-03 14:55,IT_Carlos,IT Security,EMEA,UX Designer,complete
EMP-0125,First Week Check-in,2025-11-07 8:00,Mgr_Beth,Human Resources,EMEA,UX Designer,complete
EMP-0125,30-Day Review,2025-11-25 9:10,HR_Priya,Management,EMEA,UX Designer,complete
EMP-0125,Onboarding Complete,2025-11-26 9:12,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0126,Offer Accepted,2025-10-21 10:00,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0126,Background Check Initiated,2025-10-21 16:31,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0126,Background Check Completed,2025-10-24 8:19,Vendor_BGCheck,External Vendor,EMEA,UX Designer,complete
EMP-0126,IT Account Creation,2025-10-27 8:15,IT_Aisha,IT Department,EMEA,UX Designer,complete
EMP-0126,Equipment Provisioning,2025-10-28 8:05,IT_Aisha,IT Department,EMEA,UX Designer,complete
EMP-0126,Compliance Training Assigned,2025-10-28 12:27,L&D_Nina,Learning & Development,EMEA,UX Designer,complete
EMP-0126,Compliance Training Completed,2025-10-31 13:08,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0126,Compliance Training Assigned,2025-11-01 9:23,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0126,Compliance Training Completed,2025-11-05 9:20,L&D_Raj,Learning & Development,EMEA,UX Designer,complete
EMP-0126,Team Introduction Meeting,2025-11-07 9:30,Mgr_Beth,Management,EMEA,UX Designer,complete
EMP-0126,Buddy Assignment,2025-11-08 9:10,Mgr_Dana,Management,EMEA,UX Designer,complete
EMP-0126,System Access Granted,2025-11-10 14:21,IT_Carlos,IT Security,EMEA,UX Designer,complete
EMP-0126,First Week Check-in,2025-11-17 9:02,Mgr_Beth,Human Resources,EMEA,UX Designer,complete
EMP-0126,30-Day Review,2025-12-08 8:11,Mgr_Alex,Management,EMEA,UX Designer,complete
EMP-0126,Onboarding Complete,2025-12-09 8:29,HR_Priya,Human Resources,EMEA,UX Designer,complete
EMP-0127,Offer Accepted,2025-08-21 16:00,HR_Sarah,Human Resources,Americas,Product Manager,complete
EMP-0127,Background Check Initiated,2025-08-22 9:30,HR_Priya,Human Resources,Americas,Product Manager,complete
EMP-0127,Background Check Completed,2025-08-29 8:14,Vendor_BGCheck,External Vendor,Americas,Product Manager,complete
EMP-0127,IT Account Creation,2025-08-29 14:25,IT_Aisha,IT Department,Americas,Product Manager,complete
EMP-0127,Equipment Provisioning,2025-09-02 9:25,IT_Aisha,IT Department,Americas,Product Manager,complete
EMP-0127,Compliance Training Assigned,2025-09-02 15:19,L&D_Raj,Learning & Development,Americas,Product Manager,complete
EMP-0127,Compliance Training Completed,2025-09-04 16:44,L&D_Nina,Learning & Development,Americas,Product Manager,complete
EMP-0127,Team Introduction Meeting,2025-09-08 8:26,Mgr_Dana,Management,Americas,Product Manager,complete
EMP-0127,Buddy Assignment,2025-09-08 11:52,Mgr_Dana,Management,Americas,Product Manager,complete
EMP-0127,System Access Granted,2025-09-08 15:29,IT_Aisha,IT Security,Americas,Product Manager,complete
EMP-0127,First Week Check-in,2025-09-13 9:20,Mgr_Alex,Human Resources,Americas,Product Manager,complete
EMP-0127,30-Day Review,2025-09-30 15:44,Mgr_Beth,Management,Americas,Product Manager,complete
EMP-0127,Onboarding Complete,2025-10-01 15:05,HR_Mike,Human Resources,Americas,Product Manager,complete
EMP-0128,Offer Accepted,2025-12-16 9:00,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0128,Background Check Initiated,2025-12-16 12:45,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0128,Background Check Completed,2025-12-22 8:15,Vendor_Sterling,External Vendor,APAC,UX Designer,complete
EMP-0128,IT Account Creation,2025-12-23 9:17,IT_Carlos,IT Department,APAC,UX Designer,complete
EMP-0128,Equipment Provisioning,2025-12-24 9:29,Logistics_Tom,IT Department,APAC,UX Designer,complete
EMP-0128,Equipment Provisioning,2025-12-26 8:13,Logistics_Tom,IT Department,APAC,UX Designer,complete
EMP-0128,Compliance Training Assigned,2025-12-26 14:40,HR_Sarah,Learning & Development,APAC,UX Designer,complete
EMP-0128,Compliance Training Completed,2025-12-30 9:25,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0128,Team Introduction Meeting,2025-12-31 8:22,Mgr_Alex,Management,APAC,UX Designer,complete
EMP-0128,Buddy Assignment,2025-12-31 12:32,Mgr_Alex,Management,APAC,UX Designer,complete
EMP-0128,System Access Granted,2025-12-31 15:47,IT_Aisha,IT Security,APAC,UX Designer,complete
EMP-0128,First Week Check-in,2026-01-06 17:55,Mgr_Alex,Human Resources,APAC,UX Designer,complete
EMP-0128,30-Day Review,2026-02-02 12:22,Mgr_Beth,Management,APAC,UX Designer,complete
EMP-0128,Onboarding Complete,2026-02-04 8:20,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0129,Offer Accepted,2025-07-14 13:00,HR_Sarah,Human Resources,Americas,UX Designer,complete
EMP-0129,Background Check Initiated,2025-07-14 16:01,HR_Sarah,Human Resources,Americas,UX Designer,complete
EMP-0129,Background Check Completed,2025-07-16 13:09,Vendor_BGCheck,External Vendor,Americas,UX Designer,complete
EMP-0129,IT Account Creation,2025-07-17 9:08,IT_John,IT Department,Americas,UX Designer,complete
EMP-0129,Equipment Provisioning,2025-07-17 11:55,Logistics_Tom,IT Department,Americas,UX Designer,complete
EMP-0129,Compliance Training Assigned,2025-07-17 16:34,L&D_Raj,Learning & Development,Americas,UX Designer,complete
EMP-0129,Compliance Training Completed,2025-07-21 14:12,L&D_Nina,Learning & Development,Americas,UX Designer,complete
EMP-0129,Team Introduction Meeting,2025-07-22 10:29,Mgr_Dana,Management,Americas,UX Designer,complete
EMP-0130,Offer Accepted,2025-10-06 16:00,HR_Sarah,Human Resources,EMEA,Finance Associate,complete
EMP-0130,Background Check Initiated,2025-10-06 17:00,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0130,Background Check Completed,2025-10-10 8:00,Vendor_Sterling,External Vendor,EMEA,Finance Associate,complete
EMP-0130,IT Account Creation,2025-10-10 13:52,IT_John,IT Department,EMEA,Finance Associate,complete
EMP-0130,Equipment Provisioning,2025-10-11 9:09,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0130,Equipment Provisioning,2025-10-13 10:09,IT_John,IT Department,EMEA,Finance Associate,complete
EMP-0130,Compliance Training Assigned,2025-10-13 14:06,HR_Sarah,Learning & Development,EMEA,Finance Associate,complete
EMP-0130,Compliance Training Completed,2025-10-17 9:26,L&D_Nina,Learning & Development,EMEA,Finance Associate,complete
EMP-0130,Team Introduction Meeting,2025-10-21 9:11,Mgr_Chen,Management,EMEA,Finance Associate,complete
EMP-0130,Buddy Assignment,2025-10-21 15:22,Mgr_Chen,Management,EMEA,Finance Associate,complete
EMP-0130,System Access Granted,2025-10-22 9:14,IT_Aisha,IT Security,EMEA,Finance Associate,complete
EMP-0130,First Week Check-in,2025-10-28 9:16,Mgr_Beth,Human Resources,EMEA,Finance Associate,complete
EMP-0130,30-Day Review,2025-11-17 9:21,Mgr_Chen,Management,EMEA,Finance Associate,complete
EMP-0130,Onboarding Complete,2025-11-18 11:46,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0131,Offer Accepted,2025-07-25 12:00,HR_Sarah,Human Resources,EMEA,Finance Associate,complete
EMP-0131,Background Check Initiated,2025-07-25 17:31,HR_Priya,Human Resources,EMEA,Finance Associate,complete
EMP-0131,Background Check Completed,2025-07-30 9:03,Vendor_BGCheck,External Vendor,EMEA,Finance Associate,complete
EMP-0131,IT Account Creation,2025-07-30 16:39,IT_Aisha,IT Department,EMEA,Finance Associate,complete
EMP-0131,Equipment Provisioning,2025-07-31 14:13,Logistics_Tom,IT Department,EMEA,Finance Associate,complete
EMP-0131,Compliance Training Assigned,2025-07-31 16:27,HR_Sarah,Learning & Development,EMEA,Finance Associate,complete
EMP-0131,Compliance Training Completed,2025-08-04 8:21,L&D_Nina,Learning & Development,EMEA,Finance Associate,complete
EMP-0131,Team Introduction Meeting,2025-08-05 8:29,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0131,Buddy Assignment,2025-08-05 17:57,Mgr_Beth,Management,EMEA,Finance Associate,complete
EMP-0131,System Access Granted,2025-08-06 9:17,IT_Aisha,IT Security,EMEA,Finance Associate,complete
EMP-0131,First Week Check-in,2025-08-11 14:01,Mgr_Alex,Human Resources,EMEA,Finance Associate,complete
EMP-0131,30-Day Review,2025-09-04 13:40,HR_Priya,Management,EMEA,Finance Associate,complete
EMP-0131,Onboarding Complete,2025-09-05 11:30,HR_Mike,Human Resources,EMEA,Finance Associate,complete
EMP-0132,Offer Accepted,2025-10-27 10:00,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0132,Background Check Initiated,2025-10-27 13:57,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0132,Background Check Completed,2025-11-03 8:13,Vendor_Sterling,External Vendor,APAC,UX Designer,complete
EMP-0132,IT Account Creation,2025-11-03 9:13,IT_John,IT Department,APAC,UX Designer,complete
EMP-0132,Equipment Provisioning,2025-11-05 9:23,Logistics_Tom,IT Department,APAC,UX Designer,complete
EMP-0132,Compliance Training Assigned,2025-11-05 14:52,HR_Sarah,Learning & Development,APAC,UX Designer,complete
EMP-0132,Compliance Training Completed,2025-11-07 10:22,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0132,Team Introduction Meeting,2025-11-10 10:54,Mgr_Dana,Management,APAC,UX Designer,complete
EMP-0132,Buddy Assignment,2025-11-11 9:12,Mgr_Alex,Management,APAC,UX Designer,complete
EMP-0132,System Access Granted,2025-11-11 10:12,IT_Aisha,IT Security,APAC,UX Designer,complete
EMP-0132,First Week Check-in,2025-11-18 9:06,Mgr_Alex,Human Resources,APAC,UX Designer,complete
EMP-0132,30-Day Review,2025-12-11 9:24,Mgr_Alex,Management,APAC,UX Designer,complete
EMP-0132,Onboarding Complete,2025-12-12 9:18,HR_Sarah,Human Resources,APAC,UX Designer,complete
EMP-0133,Offer Accepted,2025-11-17 15:00,HR_Sarah,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0133,Background Check Initiated,2025-11-18 9:08,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0133,Background Check Completed,2025-11-20 8:27,Vendor_Sterling,External Vendor,APAC,Supply Chain Analyst,complete
EMP-0133,IT Account Creation,2025-11-21 9:16,IT_Carlos,IT Department,APAC,Supply Chain Analyst,complete
EMP-0133,Equipment Provisioning,2025-11-24 8:51,IT_Aisha,IT Department,APAC,Supply Chain Analyst,complete
EMP-0133,Compliance Training Assigned,2025-11-24 9:51,L&D_Raj,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0133,Compliance Training Completed,2025-11-27 8:12,L&D_Raj,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0133,Team Introduction Meeting,2025-11-28 8:18,Mgr_Alex,Management,APAC,Supply Chain Analyst,complete
EMP-0133,Buddy Assignment,2025-11-28 13:04,Mgr_Chen,Management,APAC,Supply Chain Analyst,complete
EMP-0133,System Access Granted,2025-11-28 17:28,IT_Carlos,IT Security,APAC,Supply Chain Analyst,complete
EMP-0133,First Week Check-in,2025-12-05 9:27,Mgr_Beth,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0133,30-Day Review,2025-12-24 8:41,HR_Priya,Management,APAC,Supply Chain Analyst,complete
EMP-0133,Onboarding Complete,2025-12-25 9:11,HR_Sarah,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0134,Offer Accepted,2025-12-22 9:00,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0134,Background Check Initiated,2025-12-22 13:51,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0134,Background Check Completed,2025-12-26 8:10,Vendor_BGCheck,External Vendor,Americas,Customer Support Lead,complete
EMP-0134,IT Account Creation,2025-12-26 16:52,IT_John,IT Department,Americas,Customer Support Lead,complete
EMP-0134,Equipment Provisioning,2025-12-29 12:28,IT_Aisha,IT Department,Americas,Customer Support Lead,complete
EMP-0134,Compliance Training Assigned,2025-12-29 14:49,HR_Sarah,Learning & Development,Americas,Customer Support Lead,complete
EMP-0134,Compliance Training Completed,2025-12-31 16:12,L&D_Nina,Learning & Development,Americas,Customer Support Lead,complete
EMP-0134,Team Introduction Meeting,2026-01-01 8:11,Mgr_Beth,Management,Americas,Customer Support Lead,complete
EMP-0134,System Access Granted,2026-01-01 9:11,Security_Eva,IT Security,Americas,Customer Support Lead,complete
EMP-0134,First Week Check-in,2026-01-07 9:13,HR_Mike,Human Resources,Americas,Customer Support Lead,complete
EMP-0134,30-Day Review,2026-01-30 8:18,Mgr_Dana,Management,Americas,Customer Support Lead,complete
EMP-0134,Onboarding Complete,2026-01-30 13:24,HR_Mike,Human Resources,Americas,Customer Support Lead,complete
EMP-0135,Offer Accepted,2025-08-18 15:00,HR_Mike,Human Resources,EMEA,Product Manager,complete
EMP-0135,Background Check Initiated,2025-08-18 16:58,HR_Sarah,Human Resources,EMEA,Product Manager,complete
EMP-0135,Background Check Completed,2025-08-27 9:05,Vendor_Sterling,External Vendor,EMEA,Product Manager,complete
EMP-0135,IT Account Creation,2025-08-28 8:26,IT_Aisha,IT Department,EMEA,Product Manager,complete
EMP-0135,Equipment Provisioning,2025-08-29 8:41,Logistics_Tom,IT Department,EMEA,Product Manager,complete
EMP-0135,Compliance Training Assigned,2025-08-29 11:14,HR_Sarah,Learning & Development,EMEA,Product Manager,complete
EMP-0135,Compliance Training Completed,2025-09-01 8:18,L&D_Raj,Learning & Development,EMEA,Product Manager,complete
EMP-0135,Team Introduction Meeting,2025-09-03 9:30,Mgr_Alex,Management,EMEA,Product Manager,complete
EMP-0135,Buddy Assignment,2025-09-03 14:55,Mgr_Dana,Management,EMEA,Product Manager,complete
EMP-0135,System Access Granted,2025-09-03 17:19,IT_Aisha,IT Security,EMEA,Product Manager,complete
EMP-0135,First Week Check-in,2025-09-08 8:06,Mgr_Beth,Human Resources,EMEA,Product Manager,complete
EMP-0135,30-Day Review,2025-09-29 10:21,HR_Priya,Management,EMEA,Product Manager,complete
EMP-0135,Onboarding Complete,2025-09-30 11:19,HR_Priya,Human Resources,EMEA,Product Manager,complete
EMP-0136,Offer Accepted,2025-12-15 14:00,HR_Priya,Human Resources,EMEA,UX Designer,complete
EMP-0136,Background Check Initiated,2025-12-16 9:26,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0136,Background Check Completed,2025-12-24 8:15,Vendor_BGCheck,External Vendor,EMEA,UX Designer,complete
EMP-0136,IT Account Creation,2025-12-24 15:14,IT_John,IT Department,EMEA,UX Designer,complete
EMP-0136,Equipment Provisioning,2025-12-25 11:44,Logistics_Tom,IT Department,EMEA,UX Designer,complete
EMP-0136,Compliance Training Assigned,2025-12-25 12:44,HR_Sarah,Learning & Development,EMEA,UX Designer,complete
EMP-0136,Compliance Training Completed,2025-12-29 8:25,L&D_Nina,Learning & Development,EMEA,UX Designer,complete
EMP-0136,Team Introduction Meeting,2025-12-30 8:09,Mgr_Alex,Management,EMEA,UX Designer,complete
EMP-0136,Buddy Assignment,2025-12-30 15:25,Mgr_Chen,Management,EMEA,UX Designer,complete
EMP-0136,System Access Granted,2025-12-31 8:07,IT_Carlos,IT Security,EMEA,UX Designer,complete
EMP-0136,First Week Check-in,2026-01-05 15:17,HR_Mike,Human Resources,EMEA,UX Designer,complete
EMP-0136,30-Day Review,2026-01-26 8:24,Mgr_Dana,Management,EMEA,UX Designer,complete
EMP-0136,Onboarding Complete,2026-01-27 8:18,HR_Priya,Human Resources,EMEA,UX Designer,complete
EMP-0137,Offer Accepted,2025-11-04 12:00,HR_Priya,Human Resources,Americas,Data Analyst,complete
EMP-0137,Background Check Initiated,2025-11-05 9:26,HR_Mike,Human Resources,Americas,Data Analyst,complete
